"","state","week_code","week_start","Deaths","tmean_week_C","tmean_week_F"
"1","Alabama","2018/01",2018-01-01,16,-0.357142857142857,31.3571428571429
"2","Alabama","2018/01",2018-12-31,16,14.6142857142857,58.3057142857143
"3","Alabama","2018/02",2018-01-08,22,9.17142857142857,48.5085714285714
"4","Alabama","2018/03",2018-01-15,21,2.64285714285714,36.7571428571429
"5","Alabama","2018/04",2018-01-22,28,10.3714285714286,50.6685714285714
"6","Alabama","2018/05",2018-01-29,17,8.45714285714286,47.2228571428571
"7","Alabama","2018/06",2018-02-05,23,13.2428571428571,55.8371428571429
"8","Alabama","2018/07",2018-02-12,21,17.0428571428571,62.6771428571429
"9","Alabama","2018/08",2018-02-19,30,20.3857142857143,68.6942857142857
"10","Alabama","2018/09",2018-02-26,21,14.5857142857143,58.2542857142857
"11","Alabama","2018/10",2018-03-05,13,11.8,53.24
"12","Alabama","2018/11",2018-03-12,24,12.2285714285714,54.0114285714286
"13","Alabama","2018/12",2018-03-19,12,14.6571428571429,58.3828571428571
"14","Alabama","2018/13",2018-03-26,15,15.8857142857143,60.5942857142857
"15","Alabama","2018/14",2018-04-02,18,15.4857142857143,59.8742857142857
"16","Alabama","2018/15",2018-04-09,15,16.6142857142857,61.9057142857143
"17","Alabama","2018/16",2018-04-16,27,15.5,59.9
"18","Alabama","2018/17",2018-04-23,13,16.6428571428571,61.9571428571429
"19","Alabama","2018/18",2018-04-30,16,20.5857142857143,69.0542857142857
"20","Alabama","2018/19",2018-05-07,13,23.7,74.66
"21","Alabama","2018/20",2018-05-14,19,25.4428571428571,77.7971428571429
"22","Alabama","2018/21",2018-05-21,20,23.9142857142857,75.0457142857143
"23","Alabama","2018/22",2018-05-28,16,24.8285714285714,76.6914285714286
"24","Alabama","2018/23",2018-06-04,18,25,77
"25","Alabama","2018/24",2018-06-11,16,25.3,77.54
"26","Alabama","2018/25",2018-06-18,16,28.2571428571429,82.8628571428571
"27","Alabama","2018/26",2018-06-25,24,28.2714285714286,82.8885714285714
"28","Alabama","2018/27",2018-07-02,20,28.4428571428571,83.1971428571429
"29","Alabama","2018/28",2018-07-09,13,29,84.2
"30","Alabama","2018/29",2018-07-16,23,27.5857142857143,81.6542857142857
"31","Alabama","2018/30",2018-07-23,15,28.4,83.12
"32","Alabama","2018/31",2018-07-30,23,25.6,78.08
"33","Alabama","2018/32",2018-08-06,22,27.3428571428571,81.2171428571429
"34","Alabama","2018/33",2018-08-13,12,26.9285714285714,80.4714285714286
"35","Alabama","2018/34",2018-08-20,15,26.2,79.16
"36","Alabama","2018/35",2018-08-27,16,27.4714285714286,81.4485714285714
"37","Alabama","2018/36",2018-09-03,16,27.6142857142857,81.7057142857143
"38","Alabama","2018/37",2018-09-10,16,28.5285714285714,83.3514285714286
"39","Alabama","2018/38",2018-09-17,23,29.4142857142857,84.9457142857143
"40","Alabama","2018/39",2018-09-24,18,25.4142857142857,77.7457142857143
"41","Alabama","2018/40",2018-10-01,21,26.8857142857143,80.3942857142857
"42","Alabama","2018/41",2018-10-08,21,23.2142857142857,73.7857142857143
"43","Alabama","2018/42",2018-10-15,24,21.1142857142857,70.0057142857143
"44","Alabama","2018/43",2018-10-22,14,16.0428571428571,60.8771428571429
"45","Alabama","2018/44",2018-10-29,18,16.8714285714286,62.3685714285714
"46","Alabama","2018/45",2018-11-05,28,16.0285714285714,60.8514285714286
"47","Alabama","2018/46",2018-11-12,23,8.67142857142857,47.6085714285714
"48","Alabama","2018/47",2018-11-19,15,10.5,50.9
"49","Alabama","2018/48",2018-11-26,17,11.1857142857143,52.1342857142857
"50","Alabama","2018/49",2018-12-03,22,7.1,44.78
"51","Alabama","2018/50",2018-12-10,20,9.04285714285714,48.2771428571429
"52","Alabama","2018/51",2018-12-17,24,9.42857142857143,48.9714285714286
"53","Alabama","2018/52",2018-12-24,22,12.5714285714286,54.6285714285714
"54","Alabama","2019/01",2019-12-30,21,11.3571428571429,52.4428571428571
"55","Alabama","2019/02",2019-01-07,13,9.74285714285714,49.5371428571429
"56","Alabama","2019/03",2019-01-14,25,7.88571428571429,46.1942857142857
"57","Alabama","2019/04",2019-01-21,25,6.5,43.7
"58","Alabama","2019/05",2019-01-28,24,7.7,45.86
"59","Alabama","2019/06",2019-02-04,22,15,59
"60","Alabama","2019/07",2019-02-11,22,14.1,57.38
"61","Alabama","2019/08",2019-02-18,26,16.8142857142857,62.2657142857143
"62","Alabama","2019/09",2019-02-25,23,15.0428571428571,59.0771428571429
"63","Alabama","2019/10",2019-03-04,19,10.4,50.72
"64","Alabama","2019/11",2019-03-11,25,15.3,59.54
"65","Alabama","2019/12",2019-03-18,23,11.8571428571429,53.3428571428571
"66","Alabama","2019/13",2019-03-25,14,14.4142857142857,57.9457142857143
"67","Alabama","2019/14",2019-04-01,15,16.2571428571429,61.2628571428571
"68","Alabama","2019/15",2019-04-08,15,21.0857142857143,69.9542857142857
"69","Alabama","2019/16",2019-04-15,20,16.1571428571429,61.0828571428571
"70","Alabama","2019/17",2019-04-22,23,19.0857142857143,66.3542857142857
"71","Alabama","2019/18",2019-04-29,16,23.2571428571429,73.8628571428571
"72","Alabama","2019/19",2019-05-06,18,22.5857142857143,72.6542857142857
"73","Alabama","2019/20",2019-05-13,12,21.9,71.42
"74","Alabama","2019/21",2019-05-20,18,27.0714285714286,80.7285714285714
"75","Alabama","2019/22",2019-05-27,18,27.7714285714286,81.9885714285714
"76","Alabama","2019/23",2019-06-03,15,25.8571428571429,78.5428571428571
"77","Alabama","2019/24",2019-06-10,16,24.4,75.92
"78","Alabama","2019/25",2019-06-17,23,26.7714285714286,80.1885714285714
"79","Alabama","2019/26",2019-06-24,13,27.6571428571429,81.7828571428571
"80","Alabama","2019/27",2019-07-01,21,29.1714285714286,84.5085714285714
"81","Alabama","2019/28",2019-07-08,19,27.8285714285714,82.0914285714286
"82","Alabama","2019/29",2019-07-15,15,27.8428571428571,82.1171428571429
"83","Alabama","2019/30",2019-07-22,22,26.7,80.06
"84","Alabama","2019/31",2019-07-29,18,27.7571428571429,81.9628571428571
"85","Alabama","2019/32",2019-08-05,16,28.4857142857143,83.2742857142857
"86","Alabama","2019/33",2019-08-12,18,30.6428571428571,87.1571428571429
"87","Alabama","2019/35",2019-08-26,10,25.3571428571429,77.6428571428571
"88","Alabama","2019/36",2019-09-02,21,28.6285714285714,83.5314285714286
"89","Alabama","2019/37",2019-09-09,11,28.8857142857143,83.9942857142857
"90","Alabama","2019/38",2019-09-16,23,27.2857142857143,81.1142857142857
"91","Alabama","2019/39",2019-09-23,18,28.8142857142857,83.8657142857143
"92","Alabama","2019/40",2019-09-30,25,29.4142857142857,84.9457142857143
"93","Alabama","2019/41",2019-10-07,12,23.6428571428571,74.5571428571428
"94","Alabama","2019/42",2019-10-14,18,17.9285714285714,64.2714285714286
"95","Alabama","2019/43",2019-10-21,16,18.5857142857143,65.4542857142857
"96","Alabama","2019/44",2019-10-28,20,14.3285714285714,57.7914285714286
"97","Alabama","2019/45",2019-11-04,15,13.8285714285714,56.8914285714286
"98","Alabama","2019/46",2019-11-11,27,7.95714285714286,46.3228571428571
"99","Alabama","2019/47",2019-11-18,15,12.2428571428571,54.0371428571429
"100","Alabama","2019/48",2019-11-25,22,14.4428571428571,57.9971428571429
"101","Alabama","2019/49",2019-12-02,22,9.7,49.46
"102","Alabama","2019/50",2019-12-09,24,11.3571428571429,52.4428571428571
"103","Alabama","2019/51",2019-12-16,20,9.11428571428571,48.4057142857143
"104","Alabama","2019/52",2019-12-23,21,15.4,59.72
"105","Alabama","2020/01",NA,24,NA,NA
"106","Alabama","2020/02",2020-01-06,23,13.2428571428571,55.8371428571429
"107","Alabama","2020/03",2020-01-13,22,15.5428571428571,59.9771428571429
"108","Alabama","2020/04",2020-01-20,14,5.51428571428571,41.9257142857143
"109","Alabama","2020/05",2020-01-27,20,9.02857142857143,48.2514285714286
"110","Alabama","2020/06",2020-02-03,24,12.5285714285714,54.5514285714286
"111","Alabama","2020/07",2020-02-10,18,13.4857142857143,56.2742857142857
"112","Alabama","2020/08",2020-02-17,12,10.5857142857143,51.0542857142857
"113","Alabama","2020/09",2020-02-24,21,10.1714285714286,50.3085714285714
"114","Alabama","2020/10",2020-03-02,23,13.0428571428571,55.4771428571429
"115","Alabama","2020/11",2020-03-09,27,18.5285714285714,65.3514285714286
"116","Alabama","2020/12",2020-03-16,22,19.8428571428571,67.7171428571429
"117","Alabama","2020/13",2020-03-23,15,22.0857142857143,71.7542857142857
"118","Alabama","2020/14",2020-03-30,22,17.1857142857143,62.9342857142857
"119","Alabama","2020/15",2020-04-06,17,20.4571428571429,68.8228571428571
"120","Alabama","2020/16",2020-04-13,17,16.8428571428571,62.3171428571429
"121","Alabama","2020/17",2020-04-20,17,18.1571428571429,64.6828571428571
"122","Alabama","2020/18",2020-04-27,24,18.2142857142857,64.7857142857143
"123","Alabama","2020/19",2020-05-04,15,18.3857142857143,65.0942857142857
"124","Alabama","2020/20",2020-05-11,21,22.6857142857143,72.8342857142857
"125","Alabama","2020/21",2020-05-18,21,23.0285714285714,73.4514285714286
"126","Alabama","2020/22",2020-05-25,15,24.4714285714286,76.0485714285714
"127","Alabama","2020/23",2020-06-01,15,26.3285714285714,79.3914285714286
"128","Alabama","2020/24",2020-06-08,23,25.9,78.62
"129","Alabama","2020/25",2020-06-15,17,25.5,77.9
"130","Alabama","2020/26",2020-06-22,17,25.6142857142857,78.1057142857143
"131","Alabama","2020/27",2020-06-29,18,27.7857142857143,82.0142857142857
"132","Alabama","2020/28",2020-07-06,19,27.4,81.32
"133","Alabama","2020/29",2020-07-13,19,29.2857142857143,84.7142857142857
"134","Alabama","2020/30",2020-07-20,20,28.5285714285714,83.3514285714286
"135","Alabama","2020/31",2020-07-27,20,27.6,81.68
"136","Alabama","2020/32",2020-08-03,17,28.6285714285714,83.5314285714286
"137","Alabama","2020/33",2020-08-10,15,28.1857142857143,82.7342857142857
"138","Alabama","2020/34",2020-08-17,21,26.7285714285714,80.1114285714286
"139","Alabama","2020/35",2020-08-24,20,26.9428571428571,80.4971428571429
"140","Alabama","2020/36",2020-08-31,15,28.4285714285714,83.1714285714286
"141","Alabama","2020/37",2020-09-07,21,27.8285714285714,82.0914285714286
"142","Alabama","2020/38",2020-09-14,20,23.2285714285714,73.8114285714286
"143","Alabama","2020/39",2020-09-21,15,21.2571428571429,70.2628571428571
"144","Alabama","2020/40",2020-09-28,19,18.3714285714286,65.0685714285714
"145","Alabama","2020/41",2020-10-05,21,22.3857142857143,72.2942857142857
"146","Alabama","2020/42",2020-10-12,21,19.2857142857143,66.7142857142857
"147","Alabama","2020/43",2020-10-19,18,21.6285714285714,70.9314285714286
"148","Alabama","2020/44",2020-10-26,12,19.1714285714286,66.5085714285714
"149","Alabama","2020/45",2020-11-02,22,15.5857142857143,60.0542857142857
"150","Alabama","2020/46",2020-11-09,24,19.8428571428571,67.7171428571429
"151","Alabama","2020/47",2020-11-16,27,13.3,55.94
"152","Alabama","2020/48",2020-11-23,27,15.6428571428571,60.1571428571429
"153","Alabama","2020/49",2020-11-30,14,7.22857142857143,45.0114285714286
"154","Alabama","2020/50",2020-12-07,24,10.6571428571429,51.1828571428571
"155","Alabama","2020/51",2020-12-14,26,7.47142857142857,45.4485714285714
"156","Alabama","2020/52",2020-12-21,24,6.45714285714286,43.6228571428571
"157","Alabama","2020/53",2020-12-28,25,12.7142857142857,54.8857142857143
"158","Alabama","2021/01",2021-01-04,25,6.22857142857143,43.2114285714286
"159","Alabama","2021/02",2021-01-11,24,5.72857142857143,42.3114285714286
"160","Alabama","2021/03",2021-01-18,32,10.7571428571429,51.3628571428571
"161","Alabama","2021/04",2021-01-25,22,12.1857142857143,53.9342857142857
"162","Alabama","2021/05",2021-02-01,22,6.9,44.42
"163","Alabama","2021/06",2021-02-08,19,12.0142857142857,53.6257142857143
"164","Alabama","2021/07",2021-02-15,17,5.11428571428571,41.2057142857143
"165","Alabama","2021/08",2021-02-22,14,16.0857142857143,60.9542857142857
"166","Alabama","2021/09",2021-03-01,27,11.6714285714286,53.0085714285714
"167","Alabama","2021/10",2021-03-08,24,15.7428571428571,60.3371428571429
"168","Alabama","2021/11",2021-03-15,22,16.4,61.52
"169","Alabama","2021/12",2021-03-22,19,19.7428571428571,67.5371428571429
"170","Alabama","2021/13",2021-03-29,18,12.8142857142857,55.0657142857143
"171","Alabama","2021/14",2021-04-05,23,18.8,65.84
"172","Alabama","2021/15",2021-04-12,18,17.8857142857143,64.1942857142857
"173","Alabama","2021/16",2021-04-19,13,15.8571428571429,60.5428571428571
"174","Alabama","2021/17",2021-04-26,25,21.2285714285714,70.2114285714286
"175","Alabama","2021/18",2021-05-03,20,20.4714285714286,68.8485714285714
"176","Alabama","2021/19",2021-05-10,30,19.0285714285714,66.2514285714286
"177","Alabama","2021/20",2021-05-17,16,23.6428571428571,74.5571428571428
"178","Alabama","2021/21",2021-05-24,17,24.6714285714286,76.4085714285714
"179","Alabama","2021/22",2021-05-31,19,24.4571428571429,76.0228571428571
"180","Alabama","2021/23",2021-06-07,15,25.5428571428571,77.9771428571429
"181","Alabama","2021/24",2021-06-14,32,25.5857142857143,78.0542857142857
"182","Alabama","2021/25",2021-06-21,20,25.1857142857143,77.3342857142857
"183","Alabama","2021/26",2021-06-28,22,26.0428571428571,78.8771428571429
"184","Alabama","2021/27",2021-07-05,15,26,78.8
"185","Alabama","2021/28",2021-07-12,14,26.6714285714286,80.0085714285714
"186","Alabama","2021/29",2021-07-19,27,26.5428571428571,79.7771428571428
"187","Alabama","2021/30",2021-07-26,23,30.0571428571429,86.1028571428571
"188","Alabama","2021/31",2021-08-02,18,27.6857142857143,81.8342857142857
"189","Alabama","2021/32",2021-08-09,19,28,82.4
"190","Alabama","2021/33",2021-08-16,26,27.3571428571429,81.2428571428571
"191","Alabama","2021/34",2021-08-23,16,28.6142857142857,83.5057142857143
"192","Alabama","2021/35",2021-08-30,31,25.7571428571429,78.3628571428571
"193","Alabama","2021/36",2021-09-06,22,25.4,77.72
"194","Alabama","2021/37",2021-09-13,22,24.6,76.28
"195","Alabama","2021/38",2021-09-20,21,21.3142857142857,70.3657142857143
"196","Alabama","2021/39",2021-09-27,22,24.1714285714286,75.5085714285714
"197","Alabama","2021/40",2021-10-04,16,22.5571428571429,72.6028571428571
"198","Alabama","2021/41",2021-10-11,21,21.1142857142857,70.0057142857143
"199","Alabama","2021/42",2021-10-18,18,18.0285714285714,64.4514285714286
"200","Alabama","2021/43",2021-10-25,22,16.4,61.52
"201","Alabama","2021/44",2021-11-01,20,12.9,55.22
"202","Alabama","2021/45",2021-11-08,24,13.2285714285714,55.8114285714286
"203","Alabama","2021/46",2021-11-15,23,13.0571428571429,55.5028571428571
"204","Alabama","2021/47",2021-11-22,18,9.6,49.28
"205","Alabama","2021/48",2021-11-29,23,13.0428571428571,55.4771428571429
"206","Alabama","2021/49",2021-12-06,26,14.0714285714286,57.3285714285714
"207","Alabama","2021/50",2021-12-13,17,13.8714285714286,56.9685714285714
"208","Alabama","2021/51",2021-12-20,29,10.7142857142857,51.2857142857143
"209","Alabama","2021/52",2021-12-27,22,20.6857142857143,69.2342857142857
"210","Alabama","2022/01",2022-01-03,25,7.5,45.5
"211","Alabama","2022/02",2022-01-10,21,7.05714285714286,44.7028571428571
"212","Alabama","2022/03",2022-01-17,27,4.88571428571429,40.7942857142857
"213","Alabama","2022/04",2022-01-24,31,5.78571428571429,42.4142857142857
"214","Alabama","2022/05",2022-01-31,26,9.48571428571429,49.0742857142857
"215","Alabama","2022/06",2022-02-07,31,8.57142857142857,47.4285714285714
"216","Alabama","2022/07",2022-02-14,35,10.6,51.08
"217","Alabama","2022/08",2022-02-21,22,15.4857142857143,59.8742857142857
"218","Alabama","2022/09",2022-02-28,27,15.0714285714286,59.1285714285714
"219","Alabama","2022/10",2022-03-07,28,12.3571428571429,54.2428571428571
"220","Alabama","2022/11",2022-03-14,23,14.1857142857143,57.5342857142857
"221","Alabama","2022/12",2022-03-21,23,15.0857142857143,59.1542857142857
"222","Alabama","2022/13",2022-03-28,26,16.3285714285714,61.3914285714286
"223","Alabama","2022/14",2022-04-04,28,15.5857142857143,60.0542857142857
"224","Alabama","2022/15",2022-04-11,28,19.5428571428571,67.1771428571429
"225","Alabama","2022/16",2022-04-18,27,19.0857142857143,66.3542857142857
"226","Alabama","2022/17",2022-04-25,26,21.2714285714286,70.2885714285714
"227","Alabama","2022/18",2022-05-02,20,23.7857142857143,74.8142857142857
"228","Alabama","2022/19",2022-05-09,27,23.6,74.48
"229","Alabama","2022/20",2022-05-16,24,25.8857142857143,78.5942857142857
"230","Alabama","2022/21",2022-05-23,24,22.7428571428571,72.9371428571429
"231","Alabama","2022/22",2022-05-30,24,25.7714285714286,78.3885714285714
"232","Alabama","2022/23",2022-06-06,20,27.2857142857143,81.1142857142857
"233","Alabama","2022/24",2022-06-13,21,28.6285714285714,83.5314285714286
"234","Alabama","2022/25",2022-06-20,24,29.5714285714286,85.2285714285714
"235","Alabama","2022/26",2022-06-27,27,26.8142857142857,80.2657142857143
"236","Alabama","2022/27",2022-07-04,21,29.1428571428571,84.4571428571429
"237","Alabama","2022/28",2022-07-11,23,26.9857142857143,80.5742857142857
"238","Alabama","2022/29",2022-07-18,24,28.2285714285714,82.8114285714286
"239","Alabama","2022/30",2022-07-25,19,28.7714285714286,83.7885714285714
"240","Alabama","2022/31",2022-08-01,20,27.9857142857143,82.3742857142857
"241","Alabama","2022/32",2022-08-08,21,26.7857142857143,80.2142857142857
"242","Alabama","2022/33",2022-08-15,22,26.8571428571429,80.3428571428571
"243","Alabama","2022/34",2022-08-22,21,24.9714285714286,76.9485714285714
"244","Alabama","2022/35",2022-08-29,24,26.3142857142857,79.3657142857143
"245","Alabama","2022/36",2022-09-05,31,25.4285714285714,77.7714285714286
"246","Alabama","2022/37",2022-09-12,23,23.4571428571429,74.2228571428571
"247","Alabama","2022/38",2022-09-19,26,25.1714285714286,77.3085714285714
"248","Alabama","2022/39",2022-09-26,21,20.6142857142857,69.1057142857143
"249","Alabama","2022/40",2022-10-03,33,20.1285714285714,68.2314285714286
"250","Alabama","2022/41",2022-10-10,32,19.5142857142857,67.1257142857143
"251","Alabama","2022/42",2022-10-17,23,13.4142857142857,56.1457142857143
"252","Alabama","2022/43",2022-10-24,29,17.7571428571429,63.9628571428571
"253","Alabama","2022/44",2022-10-31,14,18.7857142857143,65.8142857142857
"254","Alabama","2022/45",2022-11-07,25,17.1142857142857,62.8057142857143
"255","Alabama","2022/46",2022-11-14,31,7.68571428571429,45.8342857142857
"256","Alabama","2022/47",2022-11-21,17,13.7857142857143,56.8142857142857
"257","Alabama","2022/48",2022-11-28,23,13.8857142857143,56.9942857142857
"258","Alabama","2022/49",2022-12-05,23,18.7285714285714,65.7114285714286
"259","Alabama","2022/50",2022-12-12,25,11.0428571428571,51.8771428571429
"260","Alabama","2022/51",2022-12-19,28,2.61428571428571,36.7057142857143
"261","Alabama","2022/52",2022-12-26,24,10.4714285714286,50.8485714285714
"262","Alabama","2023/01",2023-01-02,26,14.1,57.38
"263","Alabama","2023/02",2023-01-09,25,9.57142857142857,49.2285714285714
"264","Alabama","2023/03",2023-01-16,25,13.1428571428571,55.6571428571429
"265","Alabama","2023/04",2023-01-23,35,8.28571428571429,46.9142857142857
"266","Alabama","2023/05",2023-01-30,20,11.4142857142857,52.5457142857143
"267","Alabama","2023/06",2023-02-06,33,13.2142857142857,55.7857142857143
"268","Alabama","2023/07",2023-02-13,29,12.4142857142857,54.3457142857143
"269","Alabama","2023/08",2023-02-20,33,20.1428571428571,68.2571428571429
"270","Alabama","2023/09",2023-02-27,25,20.0428571428571,68.0771428571429
"271","Alabama","2023/10",2023-03-06,24,17.5714285714286,63.6285714285714
"272","Alabama","2023/11",2023-03-13,12,9.45714285714286,49.0228571428571
"273","Alabama","2023/12",2023-03-20,38,15.8714285714286,60.5685714285714
"274","Alabama","2023/13",2023-03-27,22,17.8571428571429,64.1428571428571
"275","Alabama","2023/14",2023-04-03,23,19.3571428571429,66.8428571428571
"276","Alabama","2023/15",2023-04-10,16,17.6285714285714,63.7314285714286
"277","Alabama","2023/16",2023-04-17,35,18.5857142857143,65.4542857142857
"278","Alabama","2023/17",2023-04-24,33,18.8714285714286,65.9685714285714
"279","Alabama","2023/18",2023-05-01,28,18.7714285714286,65.7885714285714
"280","Alabama","2023/19",2023-05-08,21,24,75.2
"281","Alabama","2023/20",2023-05-15,23,23.9,75.02
"282","Alabama","2023/21",2023-05-22,23,20.8571428571429,69.5428571428571
"283","Alabama","2023/22",2023-05-29,14,23.6428571428571,74.5571428571428
"284","Alabama","2023/23",2023-06-05,12,25.8285714285714,78.4914285714286
"285","Alabama","2023/24",2023-06-12,29,24.2,75.56
"286","Alabama","2023/25",2023-06-19,31,24.6571428571429,76.3828571428571
"287","Alabama","2023/26",2023-06-26,30,29.2285714285714,84.6114285714286
"288","Alabama","2023/27",2023-07-03,27,27.5285714285714,81.5514285714286
"289","Alabama","2023/28",2023-07-10,14,27.6714285714286,81.8085714285714
"290","Alabama","2023/29",2023-07-17,33,28.7142857142857,83.6857142857143
"291","Alabama","2023/30",2023-07-24,21,28.6857142857143,83.6342857142857
"292","Alabama","2023/31",2023-07-31,25,28.1285714285714,82.6314285714286
"293","Alabama","2023/32",2023-08-07,21,27.7,81.86
"294","Alabama","2023/33",2023-08-14,16,27.8142857142857,82.0657142857143
"295","Alabama","2023/34",2023-08-21,19,30.5857142857143,87.0542857142857
"296","Alabama","2023/35",2023-08-28,15,26.4571428571429,79.6228571428571
"297","Alabama","2023/36",2023-09-04,21,26.8428571428571,80.3171428571429
"298","Alabama","2023/37",2023-09-11,21,25.7,78.26
"299","Alabama","2023/38",2023-09-18,22,23.8285714285714,74.8914285714286
"300","Alabama","2023/39",2023-09-25,34,24.5857142857143,76.2542857142857
"301","Alabama","2023/40",2023-10-02,15,21.9857142857143,71.5742857142857
"302","Alabama","2023/41",2023-10-09,27,18.1142857142857,64.6057142857143
"303","Alabama","2023/42",2023-10-16,29,16.5428571428571,61.7771428571429
"304","Alabama","2023/43",2023-10-23,25,20.6142857142857,69.1057142857143
"305","Alabama","2023/44",2023-10-30,28,12.9571428571429,55.3228571428571
"306","Alabama","2023/45",2023-11-06,29,17.3857142857143,63.2942857142857
"307","Alabama","2023/46",2023-11-13,24,15.1857142857143,59.3342857142857
"308","Alabama","2023/47",2023-11-20,28,12.7,54.86
"309","Alabama","2023/48",2023-11-27,23,11.4285714285714,52.5714285714286
"310","Alabama","2023/49",2023-12-04,18,11.4428571428571,52.5971428571429
"311","Alabama","2023/50",2023-12-11,24,9.08571428571429,48.3542857142857
"312","Alabama","2023/51",2023-12-18,26,8.57142857142857,47.4285714285714
"313","Alabama","2023/52",2023-12-25,28,8.91428571428571,48.0457142857143
"314","Arizona","2018/01",2018-01-01,15,16.2714285714286,61.2885714285714
"315","Arizona","2018/01",2018-12-31,15,7.2,44.96
"316","Arizona","2018/02",2018-01-08,22,15.2142857142857,59.3857142857143
"317","Arizona","2018/03",2018-01-15,14,14.1571428571429,57.4828571428571
"318","Arizona","2018/04",2018-01-22,23,13.2857142857143,55.9142857142857
"319","Arizona","2018/05",2018-01-29,19,17.8285714285714,64.0914285714286
"320","Arizona","2018/06",2018-02-05,13,18.1714285714286,64.7085714285714
"321","Arizona","2018/07",2018-02-12,13,14.7571428571429,58.5628571428571
"322","Arizona","2018/08",2018-02-19,13,9.78571428571428,49.6142857142857
"323","Arizona","2018/09",2018-02-26,10,12.9142857142857,55.2457142857143
"324","Arizona","2018/10",2018-03-05,14,18.2714285714286,64.8885714285714
"325","Arizona","2018/11",2018-03-12,10,18.6,65.48
"326","Arizona","2018/12",2018-03-19,10,20.3428571428571,68.6171428571429
"327","Arizona","2018/13",2018-03-26,15,21.4714285714286,70.6485714285714
"328","Arizona","2018/15",2018-04-09,20,24.3857142857143,75.8942857142857
"329","Arizona","2018/16",2018-04-16,11,21.9142857142857,71.4457142857143
"330","Arizona","2018/17",2018-04-23,15,29,84.2
"331","Arizona","2018/20",2018-05-14,17,28.7,83.66
"332","Arizona","2018/21",2018-05-21,11,28.2,82.76
"333","Arizona","2018/22",2018-05-28,11,31.6714285714286,89.0085714285714
"334","Arizona","2018/23",2018-06-04,17,33.8285714285714,92.8914285714286
"335","Arizona","2018/24",2018-06-11,14,32.3428571428571,90.2171428571429
"336","Arizona","2018/26",2018-06-25,10,34.4714285714286,94.0485714285714
"337","Arizona","2018/27",2018-07-02,15,37.0857142857143,98.7542857142857
"338","Arizona","2018/28",2018-07-09,16,31.2,88.16
"339","Arizona","2018/29",2018-07-16,14,34.5714285714286,94.2285714285714
"340","Arizona","2018/30",2018-07-23,13,38.0714285714286,100.528571428571
"341","Arizona","2018/32",2018-08-06,11,33.8,92.84
"342","Arizona","2018/33",2018-08-13,12,32.6857142857143,90.8342857142857
"343","Arizona","2018/34",2018-08-20,11,32.9714285714286,91.3485714285714
"344","Arizona","2018/35",2018-08-27,12,34.0285714285714,93.2514285714286
"345","Arizona","2018/36",2018-09-03,12,33.6285714285714,92.5314285714286
"346","Arizona","2018/39",2018-09-24,13,31.9,89.42
"347","Arizona","2018/40",2018-10-01,13,22.5571428571429,72.6028571428571
"348","Arizona","2018/43",2018-10-22,17,23.3285714285714,73.9914285714286
"349","Arizona","2018/44",2018-10-29,12,20.5,68.9
"350","Arizona","2018/45",2018-11-05,10,19.5142857142857,67.1257142857143
"351","Arizona","2018/46",2018-11-12,14,14.5571428571429,58.2028571428571
"352","Arizona","2018/47",2018-11-19,11,15.4571428571429,59.8228571428571
"353","Arizona","2018/48",2018-11-26,11,14.2142857142857,57.5857142857143
"354","Arizona","2018/49",2018-12-03,17,12.8285714285714,55.0914285714286
"355","Arizona","2018/50",2018-12-10,13,13.9428571428571,57.0971428571429
"356","Arizona","2018/51",2018-12-17,21,13.3142857142857,55.9657142857143
"357","Arizona","2018/52",2018-12-24,16,9.58571428571429,49.2542857142857
"358","Arizona","2019/01",2019-12-30,25,9.11428571428571,48.4057142857143
"359","Arizona","2019/02",2019-01-07,17,11.9285714285714,53.4714285714286
"360","Arizona","2019/03",2019-01-14,14,13.2428571428571,55.8371428571429
"361","Arizona","2019/04",2019-01-21,14,11.4142857142857,52.5457142857143
"362","Arizona","2019/05",2019-01-28,15,15.6571428571429,60.1828571428571
"363","Arizona","2019/06",2019-02-04,12,9.84285714285714,49.7171428571429
"364","Arizona","2019/07",2019-02-11,14,11.5,52.7
"365","Arizona","2019/08",2019-02-18,17,6.75714285714286,44.1628571428571
"366","Arizona","2019/09",2019-02-25,14,14.4571428571429,58.0228571428571
"367","Arizona","2019/10",2019-03-04,23,16.8142857142857,62.2657142857143
"368","Arizona","2019/11",2019-03-11,21,14.5285714285714,58.1514285714286
"369","Arizona","2019/12",2019-03-18,15,18.8285714285714,65.8914285714286
"370","Arizona","2019/14",2019-04-01,17,21.8285714285714,71.2914285714286
"371","Arizona","2019/15",2019-04-08,12,21.9857142857143,71.5742857142857
"372","Arizona","2019/16",2019-04-15,14,23.7571428571429,74.7628571428571
"373","Arizona","2019/17",2019-04-22,15,27.2571428571429,81.0628571428571
"374","Arizona","2019/18",2019-04-29,21,25.6,78.08
"375","Arizona","2019/19",2019-05-06,10,23.5428571428571,74.3771428571429
"376","Arizona","2019/20",2019-05-13,17,26.2285714285714,79.2114285714286
"377","Arizona","2019/21",2019-05-20,11,21.7714285714286,71.1885714285714
"378","Arizona","2019/22",2019-05-27,15,26.7428571428571,80.1371428571429
"379","Arizona","2019/23",2019-06-03,13,31.2714285714286,88.2885714285714
"380","Arizona","2019/24",2019-06-10,17,34.6285714285714,94.3314285714286
