"","state","week_code","week_start","Deaths","tmean_week_C","tmean_week_F","age_group3"
"1","Alabama","2018/06",2018-02-05,13,13.2428571428571,55.8371428571429,"65+"
"2","Alabama","2018/08",2018-02-19,10,20.3857142857143,68.6942857142857,"65+"
"3","Alabama","2018/16",2018-04-16,10,15.5,59.9,"65+"
"4","Alabama","2018/29",2018-07-16,11,27.5857142857143,81.6542857142857,"65+"
"5","Alabama","2018/41",2018-10-08,10,23.2142857142857,73.7857142857143,"65+"
"6","Alabama","2018/45",2018-11-05,11,16.0285714285714,60.8514285714286,"65+"
"7","Arizona","2018/04",2018-01-22,10,13.2857142857143,55.9142857142857,"65+"
"8","Arizona","2018/05",2018-01-29,10,17.8285714285714,64.0914285714286,"65+"
"9","Arizona","2018/52",2018-12-24,11,9.58571428571429,49.2542857142857,"65+"
"10","Arkansas","2018/23",2018-06-04,10,27.1428571428571,80.8571428571429,"65+"
"11","Arkansas","2018/29",2018-07-16,10,29.9285714285714,85.8714285714286,"65+"
"12","California","2018/01",2018-01-01,14,10.5428571428571,50.9771428571429,"15-64"
"13","California","2018/01",2018-12-31,14,6.04285714285714,42.8771428571429,"15-64"
"14","California","2018/01",2018-01-01,16,10.5428571428571,50.9771428571429,"65+"
"15","California","2018/01",2018-12-31,16,6.04285714285714,42.8771428571429,"65+"
"16","California","2018/01",2018-01-01,25,10.5428571428571,50.9771428571429,"65+"
"17","California","2018/01",2018-12-31,25,6.04285714285714,42.8771428571429,"65+"
"18","California","2018/01",2018-01-01,27,10.5428571428571,50.9771428571429,"65+"
"19","California","2018/01",2018-12-31,27,6.04285714285714,42.8771428571429,"65+"
"20","California","2018/02",2018-01-08,18,9.95714285714286,49.9228571428571,"65+"
"21","California","2018/02",2018-01-08,26,9.95714285714286,49.9228571428571,"65+"
"22","California","2018/02",2018-01-08,30,9.95714285714286,49.9228571428571,"65+"
"23","California","2018/03",2018-01-15,17,8.92857142857143,48.0714285714286,"65+"
"24","California","2018/03",2018-01-15,24,8.92857142857143,48.0714285714286,"65+"
"25","California","2018/03",2018-01-15,30,8.92857142857143,48.0714285714286,"65+"
"26","California","2018/04",2018-01-22,11,8.24285714285714,46.8371428571429,"15-64"
"27","California","2018/04",2018-01-22,19,8.24285714285714,46.8371428571429,"65+"
"28","California","2018/04",2018-01-22,14,8.24285714285714,46.8371428571429,"65+"
"29","California","2018/04",2018-01-22,37,8.24285714285714,46.8371428571429,"65+"
"30","California","2018/05",2018-01-29,17,10.8142857142857,51.4657142857143,"65+"
"31","California","2018/05",2018-01-29,23,10.8142857142857,51.4657142857143,"65+"
"32","California","2018/05",2018-01-29,37,10.8142857142857,51.4657142857143,"65+"
"33","California","2018/06",2018-02-05,11,13.0428571428571,55.4771428571429,"15-64"
"34","California","2018/06",2018-02-05,18,13.0428571428571,55.4771428571429,"65+"
"35","California","2018/06",2018-02-05,18,13.0428571428571,55.4771428571429,"65+"
"36","California","2018/06",2018-02-05,35,13.0428571428571,55.4771428571429,"65+"
"37","California","2018/07",2018-02-12,12,10.1,50.18,"15-64"
"38","California","2018/07",2018-02-12,15,10.1,50.18,"65+"
"39","California","2018/07",2018-02-12,23,10.1,50.18,"65+"
"40","California","2018/07",2018-02-12,47,10.1,50.18,"65+"
"41","California","2018/08",2018-02-19,13,6.77142857142857,44.1885714285714,"65+"
"42","California","2018/08",2018-02-19,20,6.77142857142857,44.1885714285714,"65+"
"43","California","2018/08",2018-02-19,21,6.77142857142857,44.1885714285714,"65+"
"44","California","2018/09",2018-02-26,20,7.44285714285714,45.3971428571429,"15-64"
"45","California","2018/09",2018-02-26,17,7.44285714285714,45.3971428571429,"65+"
"46","California","2018/09",2018-02-26,15,7.44285714285714,45.3971428571429,"65+"
"47","California","2018/09",2018-02-26,35,7.44285714285714,45.3971428571429,"65+"
"48","California","2018/10",2018-03-05,10,11.5571428571429,52.8028571428571,"15-64"
"49","California","2018/10",2018-03-05,12,11.5571428571429,52.8028571428571,"65+"
"50","California","2018/10",2018-03-05,22,11.5571428571429,52.8028571428571,"65+"
"51","California","2018/10",2018-03-05,35,11.5571428571429,52.8028571428571,"65+"
"52","California","2018/11",2018-03-12,10,10.2,50.36,"15-64"
"53","California","2018/11",2018-03-12,10,10.2,50.36,"65+"
"54","California","2018/11",2018-03-12,18,10.2,50.36,"65+"
"55","California","2018/11",2018-03-12,27,10.2,50.36,"65+"
"56","California","2018/12",2018-03-19,11,10.7,51.26,"15-64"
"57","California","2018/12",2018-03-19,20,10.7,51.26,"65+"
"58","California","2018/12",2018-03-19,18,10.7,51.26,"65+"
"59","California","2018/12",2018-03-19,38,10.7,51.26,"65+"
"60","California","2018/13",2018-03-26,16,15.4571428571429,59.8228571428571,"65+"
"61","California","2018/13",2018-03-26,18,15.4571428571429,59.8228571428571,"65+"
"62","California","2018/13",2018-03-26,26,15.4571428571429,59.8228571428571,"65+"
"63","California","2018/14",2018-04-02,10,15.3428571428571,59.6171428571429,"65+"
"64","California","2018/14",2018-04-02,21,15.3428571428571,59.6171428571429,"65+"
"65","California","2018/14",2018-04-02,33,15.3428571428571,59.6171428571429,"65+"
"66","California","2018/15",2018-04-09,21,14.1285714285714,57.4314285714286,"65+"
"67","California","2018/15",2018-04-09,22,14.1285714285714,57.4314285714286,"65+"
"68","California","2018/15",2018-04-09,26,14.1285714285714,57.4314285714286,"65+"
"69","California","2018/16",2018-04-16,20,14.6714285714286,58.4085714285714,"65+"
"70","California","2018/16",2018-04-16,22,14.6714285714286,58.4085714285714,"65+"
"71","California","2018/17",2018-04-23,12,17.5571428571429,63.6028571428571,"65+"
"72","California","2018/17",2018-04-23,16,17.5571428571429,63.6028571428571,"65+"
"73","California","2018/17",2018-04-23,34,17.5571428571429,63.6028571428571,"65+"
"74","California","2018/18",2018-04-30,10,18.4142857142857,65.1457142857143,"15-64"
"75","California","2018/18",2018-04-30,16,18.4142857142857,65.1457142857143,"65+"
"76","California","2018/18",2018-04-30,15,18.4142857142857,65.1457142857143,"65+"
"77","California","2018/18",2018-04-30,18,18.4142857142857,65.1457142857143,"65+"
"78","California","2018/19",2018-05-07,16,21.1857142857143,70.1342857142857,"65+"
"79","California","2018/19",2018-05-07,16,21.1857142857143,70.1342857142857,"65+"
"80","California","2018/19",2018-05-07,26,21.1857142857143,70.1342857142857,"65+"
"81","California","2018/20",2018-05-14,13,18.1571428571429,64.6828571428571,"65+"
"82","California","2018/20",2018-05-14,16,18.1571428571429,64.6828571428571,"65+"
"83","California","2018/20",2018-05-14,18,18.1571428571429,64.6828571428571,"65+"
"84","California","2018/21",2018-05-21,12,18.2857142857143,64.9142857142857,"65+"
"85","California","2018/21",2018-05-21,20,18.2857142857143,64.9142857142857,"65+"
"86","California","2018/21",2018-05-21,23,18.2857142857143,64.9142857142857,"65+"
"87","California","2018/22",2018-05-28,22,23.6142857142857,74.5057142857143,"65+"
"88","California","2018/22",2018-05-28,26,23.6142857142857,74.5057142857143,"65+"
"89","California","2018/23",2018-06-04,15,21.6428571428571,70.9571428571429,"65+"
"90","California","2018/23",2018-06-04,21,21.6428571428571,70.9571428571429,"65+"
"91","California","2018/23",2018-06-04,23,21.6428571428571,70.9571428571429,"65+"
"92","California","2018/24",2018-06-11,18,23.2571428571429,73.8628571428571,"65+"
"93","California","2018/24",2018-06-11,14,23.2571428571429,73.8628571428571,"65+"
"94","California","2018/24",2018-06-11,30,23.2571428571429,73.8628571428571,"65+"
"95","California","2018/25",2018-06-18,18,25.7,78.26,"65+"
"96","California","2018/25",2018-06-18,30,25.7,78.26,"65+"
"97","California","2018/25",2018-06-18,23,25.7,78.26,"65+"
"98","California","2018/26",2018-06-25,17,24.5428571428571,76.1771428571429,"65+"
"99","California","2018/26",2018-06-25,23,24.5428571428571,76.1771428571429,"65+"
"100","California","2018/26",2018-06-25,21,24.5428571428571,76.1771428571429,"65+"
"101","California","2018/27",2018-07-02,10,24.1142857142857,75.4057142857143,"65+"
"102","California","2018/27",2018-07-02,24,24.1142857142857,75.4057142857143,"65+"
"103","California","2018/27",2018-07-02,31,24.1142857142857,75.4057142857143,"65+"
"104","California","2018/28",2018-07-09,19,27.0142857142857,80.6257142857143,"65+"
"105","California","2018/28",2018-07-09,23,27.0142857142857,80.6257142857143,"65+"
"106","California","2018/28",2018-07-09,13,27.0142857142857,80.6257142857143,"65+"
"107","California","2018/29",2018-07-16,14,25.8571428571429,78.5428571428571,"15-64"
"108","California","2018/29",2018-07-16,23,25.8571428571429,78.5428571428571,"65+"
"109","California","2018/29",2018-07-16,12,25.8571428571429,78.5428571428571,"65+"
"110","California","2018/29",2018-07-16,21,25.8571428571429,78.5428571428571,"65+"
"111","California","2018/30",2018-07-23,10,26.1,78.98,"65+"
"112","California","2018/30",2018-07-23,20,26.1,78.98,"65+"
"113","California","2018/30",2018-07-23,22,26.1,78.98,"65+"
"114","California","2018/31",2018-07-30,11,24.6857142857143,76.4342857142857,"65+"
"115","California","2018/31",2018-07-30,20,24.6857142857143,76.4342857142857,"65+"
"116","California","2018/31",2018-07-30,21,24.6857142857143,76.4342857142857,"65+"
"117","California","2018/32",2018-08-06,15,25.6285714285714,78.1314285714286,"65+"
"118","California","2018/32",2018-08-06,14,25.6285714285714,78.1314285714286,"65+"
"119","California","2018/32",2018-08-06,18,25.6285714285714,78.1314285714286,"65+"
"120","California","2018/33",2018-08-13,15,23.3285714285714,73.9914285714286,"65+"
"121","California","2018/33",2018-08-13,14,23.3285714285714,73.9914285714286,"65+"
"122","California","2018/33",2018-08-13,22,23.3285714285714,73.9914285714286,"65+"
"123","California","2018/34",2018-08-20,10,20.7714285714286,69.3885714285714,"15-64"
"124","California","2018/34",2018-08-20,24,20.7714285714286,69.3885714285714,"65+"
"125","California","2018/34",2018-08-20,20,20.7714285714286,69.3885714285714,"65+"
"126","California","2018/34",2018-08-20,19,20.7714285714286,69.3885714285714,"65+"
"127","California","2018/35",2018-08-27,18,21.1428571428571,70.0571428571428,"65+"
"128","California","2018/35",2018-08-27,16,21.1428571428571,70.0571428571428,"65+"
"129","California","2018/35",2018-08-27,21,21.1428571428571,70.0571428571428,"65+"
"130","California","2018/36",2018-09-03,11,22.3285714285714,72.1914285714286,"15-64"
"131","California","2018/36",2018-09-03,12,22.3285714285714,72.1914285714286,"65+"
"132","California","2018/36",2018-09-03,16,22.3285714285714,72.1914285714286,"65+"
"133","California","2018/36",2018-09-03,20,22.3285714285714,72.1914285714286,"65+"
"134","California","2018/37",2018-09-10,11,20.3857142857143,68.6942857142857,"15-64"
"135","California","2018/37",2018-09-10,13,20.3857142857143,68.6942857142857,"65+"
"136","California","2018/37",2018-09-10,15,20.3857142857143,68.6942857142857,"65+"
"137","California","2018/37",2018-09-10,18,20.3857142857143,68.6942857142857,"65+"
"138","California","2018/38",2018-09-17,14,21.4571428571429,70.6228571428571,"65+"
"139","California","2018/38",2018-09-17,15,21.4571428571429,70.6228571428571,"65+"
"140","California","2018/38",2018-09-17,18,21.4571428571429,70.6228571428571,"65+"
"141","California","2018/39",2018-09-24,15,21.2142857142857,70.1857142857143,"65+"
"142","California","2018/39",2018-09-24,13,21.2142857142857,70.1857142857143,"65+"
"143","California","2018/39",2018-09-24,30,21.2142857142857,70.1857142857143,"65+"
"144","California","2018/40",2018-10-01,13,20.4142857142857,68.7457142857143,"15-64"
"145","California","2018/40",2018-10-01,15,20.4142857142857,68.7457142857143,"65+"
"146","California","2018/40",2018-10-01,17,20.4142857142857,68.7457142857143,"65+"
"147","California","2018/40",2018-10-01,19,20.4142857142857,68.7457142857143,"65+"
"148","California","2018/41",2018-10-08,10,19.3571428571429,66.8428571428571,"65+"
"149","California","2018/41",2018-10-08,14,19.3571428571429,66.8428571428571,"65+"
"150","California","2018/41",2018-10-08,20,19.3571428571429,66.8428571428571,"65+"
"151","California","2018/42",2018-10-15,10,18.3142857142857,64.9657142857143,"15-64"
"152","California","2018/42",2018-10-15,12,18.3142857142857,64.9657142857143,"65+"
"153","California","2018/42",2018-10-15,15,18.3142857142857,64.9657142857143,"65+"
"154","California","2018/42",2018-10-15,31,18.3142857142857,64.9657142857143,"65+"
"155","California","2018/43",2018-10-22,11,17.9285714285714,64.2714285714286,"15-64"
"156","California","2018/43",2018-10-22,13,17.9285714285714,64.2714285714286,"65+"
"157","California","2018/43",2018-10-22,17,17.9285714285714,64.2714285714286,"65+"
"158","California","2018/43",2018-10-22,33,17.9285714285714,64.2714285714286,"65+"
"159","California","2018/44",2018-10-29,14,19.0142857142857,66.2257142857143,"65+"
"160","California","2018/44",2018-10-29,10,19.0142857142857,66.2257142857143,"65+"
"161","California","2018/44",2018-10-29,20,19.0142857142857,66.2257142857143,"65+"
"162","California","2018/45",2018-11-05,13,14.8571428571429,58.7428571428571,"65+"
"163","California","2018/45",2018-11-05,17,14.8571428571429,58.7428571428571,"65+"
"164","California","2018/45",2018-11-05,19,14.8571428571429,58.7428571428571,"65+"
"165","California","2018/46",2018-11-12,12,9.88571428571429,49.7942857142857,"65+"
"166","California","2018/46",2018-11-12,16,9.88571428571429,49.7942857142857,"65+"
"167","California","2018/46",2018-11-12,27,9.88571428571429,49.7942857142857,"65+"
"168","California","2018/47",2018-11-19,11,11.6428571428571,52.9571428571429,"15-64"
"169","California","2018/47",2018-11-19,14,11.6428571428571,52.9571428571429,"65+"
"170","California","2018/47",2018-11-19,15,11.6428571428571,52.9571428571429,"65+"
"171","California","2018/47",2018-11-19,21,11.6428571428571,52.9571428571429,"65+"
"172","California","2018/48",2018-11-26,11,10.4714285714286,50.8485714285714,"65+"
"173","California","2018/48",2018-11-26,20,10.4714285714286,50.8485714285714,"65+"
"174","California","2018/48",2018-11-26,31,10.4714285714286,50.8485714285714,"65+"
"175","California","2018/49",2018-12-03,13,8.11428571428571,46.6057142857143,"15-64"
"176","California","2018/49",2018-12-03,24,8.11428571428571,46.6057142857143,"65+"
"177","California","2018/49",2018-12-03,29,8.11428571428571,46.6057142857143,"65+"
"178","California","2018/49",2018-12-03,27,8.11428571428571,46.6057142857143,"65+"
"179","California","2018/50",2018-12-10,17,9.02857142857143,48.2514285714286,"65+"
"180","California","2018/50",2018-12-10,19,9.02857142857143,48.2514285714286,"65+"
"181","California","2018/50",2018-12-10,21,9.02857142857143,48.2514285714286,"65+"
"182","California","2018/51",2018-12-17,11,9.6,49.28,"15-64"
"183","California","2018/51",2018-12-17,21,9.6,49.28,"65+"
"184","California","2018/51",2018-12-17,22,9.6,49.28,"65+"
"185","California","2018/52",2018-12-24,12,7.74285714285714,45.9371428571429,"15-64"
"186","California","2018/52",2018-12-24,14,7.74285714285714,45.9371428571429,"65+"
"187","California","2018/52",2018-12-24,22,7.74285714285714,45.9371428571429,"65+"
"188","California","2018/52",2018-12-24,22,7.74285714285714,45.9371428571429,"65+"
"189","Connecticut","2018/17",2018-04-23,12,11.0857142857143,51.9542857142857,"65+"
"190","Connecticut","2018/51",2018-12-17,10,2.88571428571429,37.1942857142857,"65+"
"191","Florida","2018/01",2018-01-01,18,2.05714285714286,35.7028571428571,"65+"
"192","Florida","2018/01",2018-12-31,18,16.8857142857143,62.3942857142857,"65+"
"193","Florida","2018/01",2018-01-01,14,2.05714285714286,35.7028571428571,"65+"
"194","Florida","2018/01",2018-12-31,14,16.8857142857143,62.3942857142857,"65+"
"195","Florida","2018/01",2018-01-01,21,2.05714285714286,35.7028571428571,"65+"
"196","Florida","2018/01",2018-12-31,21,16.8857142857143,62.3942857142857,"65+"
"197","Florida","2018/02",2018-01-08,13,12.1428571428571,53.8571428571429,"65+"
"198","Florida","2018/02",2018-01-08,21,12.1428571428571,53.8571428571429,"65+"
"199","Florida","2018/02",2018-01-08,25,12.1428571428571,53.8571428571429,"65+"
"200","Florida","2018/03",2018-01-15,10,5.34285714285714,41.6171428571429,"15-64"
"201","Florida","2018/03",2018-01-15,10,5.34285714285714,41.6171428571429,"65+"
"202","Florida","2018/03",2018-01-15,19,5.34285714285714,41.6171428571429,"65+"
"203","Florida","2018/03",2018-01-15,20,5.34285714285714,41.6171428571429,"65+"
"204","Florida","2018/04",2018-01-22,17,13.4142857142857,56.1457142857143,"65+"
"205","Florida","2018/04",2018-01-22,22,13.4142857142857,56.1457142857143,"65+"
"206","Florida","2018/04",2018-01-22,25,13.4142857142857,56.1457142857143,"65+"
"207","Florida","2018/05",2018-01-29,12,11.0142857142857,51.8257142857143,"15-64"
"208","Florida","2018/05",2018-01-29,19,11.0142857142857,51.8257142857143,"65+"
"209","Florida","2018/05",2018-01-29,20,11.0142857142857,51.8257142857143,"65+"
"210","Florida","2018/05",2018-01-29,24,11.0142857142857,51.8257142857143,"65+"
"211","Florida","2018/06",2018-02-05,18,15.9714285714286,60.7485714285714,"65+"
"212","Florida","2018/06",2018-02-05,22,15.9714285714286,60.7485714285714,"65+"
"213","Florida","2018/07",2018-02-12,12,18.5571428571429,65.4028571428571,"65+"
"214","Florida","2018/07",2018-02-12,11,18.5571428571429,65.4028571428571,"65+"
"215","Florida","2018/07",2018-02-12,17,18.5571428571429,65.4028571428571,"65+"
"216","Florida","2018/08",2018-02-19,13,20.6714285714286,69.2085714285714,"65+"
"217","Florida","2018/08",2018-02-19,18,20.6714285714286,69.2085714285714,"65+"
"218","Florida","2018/08",2018-02-19,17,20.6714285714286,69.2085714285714,"65+"
"219","Florida","2018/09",2018-02-26,12,17.0142857142857,62.6257142857143,"65+"
"220","Florida","2018/09",2018-02-26,18,17.0142857142857,62.6257142857143,"65+"
"221","Florida","2018/09",2018-02-26,15,17.0142857142857,62.6257142857143,"65+"
"222","Florida","2018/10",2018-03-05,17,12.5857142857143,54.6542857142857,"65+"
"223","Florida","2018/10",2018-03-05,22,12.5857142857143,54.6542857142857,"65+"
"224","Florida","2018/11",2018-03-12,14,13.6571428571429,56.5828571428571,"65+"
"225","Florida","2018/11",2018-03-12,17,13.6571428571429,56.5828571428571,"65+"
"226","Florida","2018/11",2018-03-12,20,13.6571428571429,56.5828571428571,"65+"
"227","Florida","2018/12",2018-03-19,10,16.1285714285714,61.0314285714286,"65+"
"228","Florida","2018/12",2018-03-19,22,16.1285714285714,61.0314285714286,"65+"
"229","Florida","2018/12",2018-03-19,18,16.1285714285714,61.0314285714286,"65+"
"230","Florida","2018/13",2018-03-26,10,17.9857142857143,64.3742857142857,"15-64"
"231","Florida","2018/13",2018-03-26,15,17.9857142857143,64.3742857142857,"65+"
"232","Florida","2018/13",2018-03-26,23,17.9857142857143,64.3742857142857,"65+"
"233","Florida","2018/13",2018-03-26,22,17.9857142857143,64.3742857142857,"65+"
"234","Florida","2018/14",2018-04-02,18,18.3285714285714,64.9914285714286,"65+"
"235","Florida","2018/14",2018-04-02,23,18.3285714285714,64.9914285714286,"65+"
"236","Florida","2018/14",2018-04-02,25,18.3285714285714,64.9914285714286,"65+"
"237","Florida","2018/15",2018-04-09,12,18.0571428571429,64.5028571428571,"15-64"
"238","Florida","2018/15",2018-04-09,15,18.0571428571429,64.5028571428571,"65+"
"239","Florida","2018/15",2018-04-09,15,18.0571428571429,64.5028571428571,"65+"
"240","Florida","2018/15",2018-04-09,22,18.0571428571429,64.5028571428571,"65+"
"241","Florida","2018/16",2018-04-16,10,18.2,64.76,"65+"
"242","Florida","2018/16",2018-04-16,12,18.2,64.76,"65+"
"243","Florida","2018/16",2018-04-16,11,18.2,64.76,"65+"
"244","Florida","2018/17",2018-04-23,13,20.1285714285714,68.2314285714286,"65+"
"245","Florida","2018/17",2018-04-23,20,20.1285714285714,68.2314285714286,"65+"
"246","Florida","2018/17",2018-04-23,16,20.1285714285714,68.2314285714286,"65+"
"247","Florida","2018/18",2018-04-30,21,23.5428571428571,74.3771428571429,"65+"
"248","Florida","2018/19",2018-05-07,11,25.5714285714286,78.0285714285714,"65+"
"249","Florida","2018/19",2018-05-07,10,25.5714285714286,78.0285714285714,"65+"
"250","Florida","2018/19",2018-05-07,14,25.5714285714286,78.0285714285714,"65+"
"251","Florida","2018/20",2018-05-14,17,22.9285714285714,73.2714285714286,"65+"
"252","Florida","2018/20",2018-05-14,16,22.9285714285714,73.2714285714286,"65+"
"253","Florida","2018/20",2018-05-14,15,22.9285714285714,73.2714285714286,"65+"
"254","Florida","2018/21",2018-05-21,11,23.4142857142857,74.1457142857143,"65+"
"255","Florida","2018/21",2018-05-21,12,23.4142857142857,74.1457142857143,"65+"
"256","Florida","2018/21",2018-05-21,14,23.4142857142857,74.1457142857143,"65+"
"257","Florida","2018/22",2018-05-28,18,24.4571428571429,76.0228571428571,"65+"
"258","Florida","2018/22",2018-05-28,19,24.4571428571429,76.0228571428571,"65+"
"259","Florida","2018/22",2018-05-28,20,24.4571428571429,76.0228571428571,"65+"
"260","Florida","2018/23",2018-06-04,10,24.8,76.64,"65+"
"261","Florida","2018/23",2018-06-04,20,24.8,76.64,"65+"
"262","Florida","2018/23",2018-06-04,15,24.8,76.64,"65+"
"263","Florida","2018/24",2018-06-11,16,24.8571428571429,76.7428571428571,"65+"
"264","Florida","2018/24",2018-06-11,11,24.8571428571429,76.7428571428571,"65+"
"265","Florida","2018/24",2018-06-11,21,24.8571428571429,76.7428571428571,"65+"
"266","Florida","2018/25",2018-06-18,14,27.6,81.68,"65+"
"267","Florida","2018/25",2018-06-18,15,27.6,81.68,"65+"
"268","Florida","2018/25",2018-06-18,11,27.6,81.68,"65+"
"269","Florida","2018/26",2018-06-25,10,26.5,79.7,"15-64"
"270","Florida","2018/26",2018-06-25,15,26.5,79.7,"65+"
"271","Florida","2018/26",2018-06-25,14,26.5,79.7,"65+"
"272","Florida","2018/26",2018-06-25,18,26.5,79.7,"65+"
"273","Florida","2018/27",2018-07-02,11,25.5571428571429,78.0028571428571,"15-64"
"274","Florida","2018/27",2018-07-02,16,25.5571428571429,78.0028571428571,"65+"
"275","Florida","2018/27",2018-07-02,22,25.5571428571429,78.0028571428571,"65+"
"276","Florida","2018/27",2018-07-02,16,25.5571428571429,78.0028571428571,"65+"
"277","Florida","2018/28",2018-07-09,15,26.7285714285714,80.1114285714286,"65+"
"278","Florida","2018/28",2018-07-09,15,26.7285714285714,80.1114285714286,"65+"
"279","Florida","2018/28",2018-07-09,21,26.7285714285714,80.1114285714286,"65+"
"280","Florida","2018/29",2018-07-16,16,26.1714285714286,79.1085714285714,"65+"
"281","Florida","2018/29",2018-07-16,20,26.1714285714286,79.1085714285714,"65+"
"282","Florida","2018/29",2018-07-16,20,26.1714285714286,79.1085714285714,"65+"
"283","Florida","2018/30",2018-07-23,14,25.9571428571429,78.7228571428572,"65+"
"284","Florida","2018/30",2018-07-23,27,25.9571428571429,78.7228571428572,"65+"
"285","Florida","2018/31",2018-07-30,16,24.8857142857143,76.7942857142857,"65+"
"286","Florida","2018/31",2018-07-30,14,24.8857142857143,76.7942857142857,"65+"
"287","Florida","2018/31",2018-07-30,18,24.8857142857143,76.7942857142857,"65+"
"288","Florida","2018/32",2018-08-06,16,26.4428571428571,79.5971428571429,"65+"
"289","Florida","2018/32",2018-08-06,22,26.4428571428571,79.5971428571429,"65+"
"290","Florida","2018/33",2018-08-13,11,25.5142857142857,77.9257142857143,"65+"
"291","Florida","2018/33",2018-08-13,14,25.5142857142857,77.9257142857143,"65+"
"292","Florida","2018/33",2018-08-13,12,25.5142857142857,77.9257142857143,"65+"
"293","Florida","2018/34",2018-08-20,18,26.1428571428571,79.0571428571428,"65+"
"294","Florida","2018/34",2018-08-20,20,26.1428571428571,79.0571428571428,"65+"
"295","Florida","2018/35",2018-08-27,11,25.2285714285714,77.4114285714286,"65+"
"296","Florida","2018/35",2018-08-27,17,25.2285714285714,77.4114285714286,"65+"
"297","Florida","2018/35",2018-08-27,13,25.2285714285714,77.4114285714286,"65+"
"298","Florida","2018/36",2018-09-03,13,25.6142857142857,78.1057142857143,"65+"
"299","Florida","2018/36",2018-09-03,19,25.6142857142857,78.1057142857143,"65+"
"300","Florida","2018/37",2018-09-10,14,27.2428571428571,81.0371428571429,"65+"
"301","Florida","2018/37",2018-09-10,15,27.2428571428571,81.0371428571429,"65+"
"302","Florida","2018/38",2018-09-17,17,26.9714285714286,80.5485714285714,"65+"
"303","Florida","2018/38",2018-09-17,19,26.9714285714286,80.5485714285714,"65+"
"304","Florida","2018/38",2018-09-17,22,26.9714285714286,80.5485714285714,"65+"
"305","Florida","2018/39",2018-09-24,18,26.0714285714286,78.9285714285714,"65+"
"306","Florida","2018/39",2018-09-24,18,26.0714285714286,78.9285714285714,"65+"
"307","Florida","2018/39",2018-09-24,20,26.0714285714286,78.9285714285714,"65+"
"308","Florida","2018/40",2018-10-01,12,26.1142857142857,79.0057142857143,"65+"
"309","Florida","2018/40",2018-10-01,19,26.1142857142857,79.0057142857143,"65+"
"310","Florida","2018/40",2018-10-01,18,26.1142857142857,79.0057142857143,"65+"
"311","Florida","2018/41",2018-10-08,14,23.6714285714286,74.6085714285714,"65+"
"312","Florida","2018/41",2018-10-08,12,23.6714285714286,74.6085714285714,"65+"
"313","Florida","2018/42",2018-10-15,11,23.8285714285714,74.8914285714286,"65+"
"314","Florida","2018/42",2018-10-15,22,23.8285714285714,74.8914285714286,"65+"
"315","Florida","2018/42",2018-10-15,18,23.8285714285714,74.8914285714286,"65+"
"316","Florida","2018/43",2018-10-22,13,18.1285714285714,64.6314285714286,"65+"
"317","Florida","2018/43",2018-10-22,21,18.1285714285714,64.6314285714286,"65+"
"318","Florida","2018/43",2018-10-22,21,18.1285714285714,64.6314285714286,"65+"
"319","Florida","2018/44",2018-10-29,20,17.8142857142857,64.0657142857143,"65+"
"320","Florida","2018/44",2018-10-29,17,17.8142857142857,64.0657142857143,"65+"
"321","Florida","2018/45",2018-11-05,11,19.2571428571429,66.6628571428571,"15-64"
"322","Florida","2018/45",2018-11-05,10,19.2571428571429,66.6628571428571,"65+"
"323","Florida","2018/46",2018-11-12,13,13.3714285714286,56.0685714285714,"65+"
"324","Florida","2018/46",2018-11-12,26,13.3714285714286,56.0685714285714,"65+"
"325","Florida","2018/47",2018-11-19,11,13.8142857142857,56.8657142857143,"65+"
"326","Florida","2018/47",2018-11-19,29,13.8142857142857,56.8657142857143,"65+"
"327","Florida","2018/47",2018-11-19,21,13.8142857142857,56.8657142857143,"65+"
"328","Florida","2018/48",2018-11-26,11,12.4428571428571,54.3971428571429,"65+"
"329","Florida","2018/48",2018-11-26,28,12.4428571428571,54.3971428571429,"65+"
"330","Florida","2018/49",2018-12-03,13,11.3285714285714,52.3914285714286,"65+"
"331","Florida","2018/49",2018-12-03,12,11.3285714285714,52.3914285714286,"65+"
"332","Florida","2018/50",2018-12-10,11,10.9571428571429,51.7228571428571,"65+"
"333","Florida","2018/50",2018-12-10,15,10.9571428571429,51.7228571428571,"65+"
"334","Florida","2018/50",2018-12-10,30,10.9571428571429,51.7228571428571,"65+"
"335","Florida","2018/51",2018-12-17,10,11.1428571428571,52.0571428571429,"15-64"
"336","Florida","2018/51",2018-12-17,14,11.1428571428571,52.0571428571429,"65+"
"337","Florida","2018/51",2018-12-17,18,11.1428571428571,52.0571428571429,"65+"
"338","Florida","2018/51",2018-12-17,17,11.1428571428571,52.0571428571429,"65+"
"339","Florida","2018/52",2018-12-24,10,15.4571428571429,59.8228571428571,"15-64"
"340","Florida","2018/52",2018-12-24,19,15.4571428571429,59.8228571428571,"65+"
"341","Florida","2018/52",2018-12-24,19,15.4571428571429,59.8228571428571,"65+"
"342","Florida","2018/52",2018-12-24,22,15.4571428571429,59.8228571428571,"65+"
"343","Georgia","2018/01",2018-01-01,11,-3.55714285714286,25.5971428571429,"65+"
"344","Georgia","2018/01",2018-12-31,11,12.1285714285714,53.8314285714286,"65+"
"345","Georgia","2018/01",2018-01-01,12,-3.55714285714286,25.5971428571429,"65+"
"346","Georgia","2018/01",2018-12-31,12,12.1285714285714,53.8314285714286,"65+"
