"","state","week_start","tmean_week_C","tmean_week_F"
"4432","Illinois",2018-10-01,21.9857142857143,71.5742857142857
"4433","Illinois",2018-10-08,14.1285714285714,57.4314285714286
"4434","Illinois",2018-10-15,7.68571428571429,45.8342857142857
"4435","Illinois",2018-10-22,9.44285714285714,48.9971428571429
"4436","Illinois",2018-10-29,10.3714285714286,50.6685714285714
"4437","Illinois",2018-11-05,2.78571428571429,37.0142857142857
"4438","Illinois",2018-11-12,-1.07142857142857,30.0714285714286
"4439","Illinois",2018-11-19,4.34285714285714,39.8171428571429
"4440","Illinois",2018-11-26,0.485714285714286,32.8742857142857
"4441","Illinois",2018-12-03,-2.22857142857143,27.9885714285714
"4442","Illinois",2018-12-10,2.55714285714286,36.6028571428571
"4443","Illinois",2018-12-17,2.3,36.14
"4444","Illinois",2018-12-24,1.95714285714286,35.5228571428571
"4445","Illinois",2018-12-31,2.01428571428571,35.6257142857143
"4446","Illinois",2019-01-07,0.471428571428571,32.8485714285714
"4447","Illinois",2019-01-14,-3.27142857142857,26.1114285714286
"4448","Illinois",2019-01-21,-7.38571428571429,18.7057142857143
"4449","Illinois",2019-01-28,-5.78571428571429,21.5857142857143
"4450","Illinois",2019-02-04,-1.9,28.58
"4451","Illinois",2019-02-11,-1.3,29.66
"4452","Illinois",2019-02-18,0.857142857142857,33.5428571428571
"4453","Illinois",2019-02-25,-2.61428571428571,27.2942857142857
"4454","Illinois",2019-03-04,-2.61428571428571,27.2942857142857
"4455","Illinois",2019-03-11,5.58571428571429,42.0542857142857
"4456","Illinois",2019-03-18,5.95714285714286,42.7228571428571
"4457","Illinois",2019-03-25,6.95714285714286,44.5228571428571
"4458","Illinois",2019-04-01,9.97142857142857,49.9485714285714
"4459","Illinois",2019-04-08,11.3285714285714,52.3914285714286
"4460","Illinois",2019-04-15,12.7857142857143,55.0142857142857
"4461","Illinois",2019-04-22,12.9285714285714,55.2714285714286
"4462","Illinois",2019-04-29,14.4857142857143,58.0742857142857
"4463","Illinois",2019-05-06,14.0285714285714,57.2514285714286
"4464","Illinois",2019-05-13,18.5571428571429,65.4028571428571
"4465","Illinois",2019-05-20,20.0857142857143,68.1542857142857
"4466","Illinois",2019-05-27,21.9857142857143,71.5742857142857
"4467","Illinois",2019-06-03,22.6571428571429,72.7828571428571
"4468","Illinois",2019-06-10,19.1,66.38
"4469","Illinois",2019-06-17,20.9285714285714,69.6714285714286
"4470","Illinois",2019-06-24,24.4857142857143,76.0742857142857
"4471","Illinois",2019-07-01,25.8428571428571,78.5171428571429
"4472","Illinois",2019-07-08,25.6428571428571,78.1571428571429
"4473","Illinois",2019-07-15,27.2857142857143,81.1142857142857
"4474","Illinois",2019-07-22,24.0142857142857,75.2257142857143
"4475","Illinois",2019-07-29,23.2857142857143,73.9142857142857
"4476","Illinois",2019-08-05,25.1,77.18
"4477","Illinois",2019-08-12,24.1857142857143,75.5342857142857
"4478","Illinois",2019-08-19,22.8571428571429,73.1428571428571
"4479","Illinois",2019-08-26,21.8428571428571,71.3171428571429
